product_id,sale_date,quantity,unit_price
E485077-000,2023-11-10,1,19.90
E484605-000,2023-11-10,1,29.90
E484246-000,2023-11-10,1,29.90
E482880-000,2023-11-10,2,49.90
E484932-000,2023-11-10,1,29.90
E485574-000,,1,29.90
E460431-000,2023-11-10,1,14.90
E484934-000,2023-11-10,-2,29.90
E464284-000,2023-11-10,1,9.90
E488260-000,2023-11-10,1,19.90
E466374-000,2023-11-10,1,19.90
E484932-000,2023-11-10,1,29.90
E464390-000,2023-11-10,1,14.90
E465491-000,2023-11-10,1,19.90
E483294-000,2023-11-10,1,29.90
E481796-000,2023-11-10,1,14.90
E467379-000,2023-11-10,1,9.90
E462336-000,2023-11-10,1,49.90
E477074-000,2023-11-10,1,14.90
E482979-000,2023-11-10,1,29.90
E481887-000,2023-11-10,1,9.90
E457130-000,2023-11-10,1,19.90
E485025-000,2023-11-10,1,14.90
E485327-000,2023-11-10,1,19.90
E474481-000,2023-11-10,2,19.90
E485667-000,2023-11-10,1,19.90
E484932-000,2023-11-10,1,29.90
E476997-000,2023-11-10,1,19.90
E483002-000,2023-11-10,1,39.90
E465760-000,2023-11-10,1,14.90
E483819-000,2023-11-10,1,59.90
E479229-000,2023-11-10,1,59.90
E481796-000,2023-11-10,1,14.90
E479503-000,2023-11-10,1,7.90
E482015-000,2023-11-10,1,12.90
E484033-000,2023-11-10,1,59.90
E473177-000,2023-11-10,1,19.90
E473177-000,2023-11-10,1,19.90
E482604-000,2023-11-10,-2,7.90
E464390-000,2023-11-10,2,14.90
E484778-000,2023-11-10,1,19.90
E452298-000,2023-11-10,1,29.90
E482303-000,2023-11-10,1,29.90
E484875-000,2023-11-10,1,49.90
E480966-000,2023-11-10,1,39.90
E483548-000,2023-11-10,2,29.90
E482732-000,2023-11-10,1,14.90
E481980-000,2023-11-10,1,9.90
E483294-000,2023-11-10,1,29.90
E483340-000,2023-11-10,1,14.90
E473792-000,2023-11-10,3,29.90
E483002-000,2023-11-10,1,39.90
E479182-000,2023-11-10,3,19.90
E483002-000,2023-11-10,1,39.90
E483339-000,2023-11-10,1,29.90
E484897-000,2023-11-10,1,29.90
E475380-000,2023-11-10,1,49.90
E482303-000,2023-11-10,1,29.90
E470182-000,2023-11-10,1,S$39.90
E481412-000,2023-11-10,1,19.90
E482982-000,2023-11-10,1,29.90
E482243-000,2023-11-10,1,29.90
E483899-000,2023-11-11,1,29.90
E470182-000,2023-11-11,1,39.90
E484034-000,2023-11-11,1,59.90
E488046-000,2023-11-11,1,19.90
E483819-000,2023-11-11,1,59.90
E479503-000,2023-11-11,1,7.90
E485750-000,2023-11-11,1,59.90
E484846-000,2023-11-11,1,19.90
E482606-000,2023-11-11,1,3.90
E484287-000,2023-11-11,2,19.90
E479073-000,2023-11-11,1,39.90
E482454-000,2023-11-11,1,29.90
E462336-000,2023-11-11,1,49.90
E483329-000,2023-11-11,1,19.90
e487505-000,2023-11-11,1,19.90
E483807-000,2023-11-11,1,49.90
E482732-000,2023-11-11,1,14.90
E488735-000,2023-11-11,1,19.90
E457267-000,2023-11-11,2,5.90
E470187-000,2023-11-11,1,39.90
E465491-000,2023-11-11,1,19.90
E483339-000,2023-11-11,1,29.90
E472520-000,2023-11-11,1,19.90
E464392-000,2023-11-11,1,14.90
E467322-000,2023-11-11,1,14.90
E481623-000,2023-11-11,1,39.90
E483036-000,2023-11-11,1,99.90
E475598-000,2023-11-11,1,49.90
E483836-000,2023-11-11,1,99.90
e482874-000,2023-11-11,1,59.90
E481091-000,2023-11-11,1,5.90
E478212-000,2023-11-11,1,9.90
E481091-000,2023-11-11,1,5.90
E481640-000,2023-11-11,1,29.90
E486964-000,2023-11-11,1,49.90
E480800-000,2023-11-11,1,29.90
E484339-000,2023-11-11,1,
E459568-000,2023-11-11,1,19.90
E482443-000,2023-11-11,1,49.90
E484110-000,2023-11-11,1,29.90
E474213-000,2023-11-11,1,7.90
E467322-000,2023-11-11,1,14.90
E484204-000,2023-11-11,1,59.90
E484958-000,2023-11-11,1,29.90
E485667-000,2023-11-11,1,19.90
E483428-000,2023-11-11,1,14.90
E482299-000,2023-11-11,1,19.90
E485557-000,2023-11-11,1,29.90
E483819-000,2023-11-11,1,59.90
E483340-000,2023-11-11,-2,14.90
E449753-000,2023-11-11,1,29.90
E483521-000,2023-11-11,1,14.90
E450251-000,2023-11-11,1,49.90
E465491-000,2023-11-11,1,19.90
E484398-000,2023-11-11,1,49.90
E475346-000,2023-11-11,1,29.90
E483924-000,2023-11-11,2,19.90
E482015-000,2023-11-11,1,12.90
E482942-000,2023-11-11,1,29.90
E482973-000,2023-11-11,1,19.90
E466374-000,2023-11-11,1,19.90
E483568-000,2023-11-11,1,39.90
E482978-000,2023-11-11,1,19.90
E471951-000,2023-11-11,1,5.90
E483340-000,2023-11-11,1,14.90
  E482648-000 ,2023-11-11,1,19.90
E479547-000,2023-11-11,2,5.90
E483416-000,2023-11-11,1,14.90
E483002-000,2023-11-11,1,39.90
E483562-000,2023-11-11,1,49.90
E479597-000,2023-11-11,1,14.90
E481887-000,2023-11-11,1,9.90
E479293-000,2023-11-11,-2,49.90
E484492-000,2023-11-11,-1,19.90
E484246-000,2023-11-11,1,29.90
E482683-000,2023-11-11,1,7.90
E488260-000,2023-11-11,1,19.90
E461420-000,2023-11-11,1,29.90
E482880-000,2023-11-11,1,49.90
E481951-000,2023-11-11,1,9.90
E482816-000,2023-11-11,1,29.90
E483546-000,2023-11-11,3,19.90
E464390-000,2023-11-11,1,14.90
e484339-000,2023-11-11,2,29.90
E480893-000,2023-11-11,1,7.90
NEW-12345,2023-11-11,1,14.90
E483899-000,2023-11-11,1,29.90
E479182-000,2023-11-11,1,19.90
E459568-000,2023-11-11,1,19.90
E441897-000,2023-11-11,1,5.90
E487772-000,2023-11-11,1,9.90
E467483-000,2023.11.11,1,49.90
E483443-000,2023-11-11,1,29.90
E476528-000,2023-11-11,1,19.90
E481630-000,2023-11-11,1,29.90
E480966-000,2023-11-11,2,39.90
E479503-000,2023-11-11,,7.90
E484430-000,2023-11-11,2,59.90
E482874-000,2023-11-11,1,59.90
E484193-000,2023-11-11,1,39.90
E484403-000,2023-11-11,1,49.90
E485737-000,2023-11-11,3,59.90
E482920-000,2023-11-11,1,49.90
E478652-000,2023-11-11,1,24.90
  E483757-000 ,2023-11-11,1,39.90
E482701-000,2023-11-11,1,7.90
E481412-000,2023-11-11,1,19.90
E466374-000,2023-11-11,1,19.90
E482085-000,2023-11-11,1,39.90
E480411-000,2023-11-11,1,19.90
E473535-000,2023-11-11,1,49.90
E477837-000,2023-11-11,1,49.90
E481637-000,2023-11-11,1,29.90
E452298-000,2023-11-11,1,29.90
E481994-000,2023-11-11,1,9.90
E484276-000,2023-11-11,1,59.90
E483339-000,2023-11-11,1,29.90
E481091-000,2023-11-11,1,5.90
E460431-000,2023-11-11,1,14.90
E480893-000,2023-11-11,1,7.90
E482604-000,2023-11-11,1,7.90
E455533-000,2023-11-11,3,29.90
E482942-000,2023-11-11,1,29.90
E488735-000,2023-11-11,1,19.90
E484244-000,2023-11-11,1,39.90
E484244-000,2023-11-11,1,39.90
E482604-000,2023-11-11,1,7.90
E481583-000,2023-11-11,2,19.90
E465491-000,2023-11-11,1,19.90
E487505-000,2023-11-11,1,19.90
E485616-000,2023-11-11,1,14.90
E485574-000,2023-11-11,1,29.90
E452298-000,2023-11-11,1,29.90
E488733-000,2023-11-11,1,19.90
E484932-000,2023-11-11,1,29.90
E475598-000,2023-11-11,1,49.90
E457857-000,2023-11-11,1,19.90
E486964-000,2023-11-11,1,49.90
E481748-001,2023-11-11,1,7.90
E465760-000,2023-11-11,1,14.90
E485682-000,2023-11-11,1,19.90
E475598-000,2023-11-11,1,49.90
E484778-000,2023-11-11,1,19.90
E482303-000,2023-11-11,1,29.90
E481796-000,2023-11-11,1,14.90
E481796-000,2023-11-11,1,14.90
E480059-000,2023-11-11,1,3.90
E484778-000,2023-11-11,1,19.90
E477076-000,2023-11-11,3,14.90
E482880-000,2023-11-11,1,49.90
E464284-000,2023-11-11,-1,9.90
E462191-000,2023-11-11,-1,3.90
E485568-000,2023-11-11,1,29.90
E476355-000,2023-11-11,1,19.90
E483443-000,2023-11-11,1,29.90
E483807-000,2023-11-11,1,49.90
E480800-000,2023-11-11,1,29.90
E484186-000,,1,59.90
E487908-000,2023-11-11,2,19.90
E473791-000,Nov-11-2023,1,29.90
E485750-000,2023-11-11,1,59.90
E486964-000,2023-11-11,2,49.90
E462336-000,2023-11-11,1,49.90
E479194-000,2023-11-11,1,19.90
E485251-000,2023-11-11,1,19.90
E473968-000,2023-11-11,-1,14.90
E484154-000,2023-11-11,2,39.90
E486152-000,2023-11-11,1,19.90
E485652-000,2023-11-11,,39.90
E481583-000,2023-11-11,1,19.90
E484249-000,2023-11-11,1,59.90
E484398-000,2023-11-11,1,49.90
E468496-000,2023-11-11,1,19.90
E487668-000,2023-11-11,1,7.90
E479229-000,2023-11-11,1,59.90
E483757-000,2023-11-11,-1,39.90
E482942-000,2023-11-11,2,29.90
E459568-000,2023-11-11,1,19.90
E482790-000,2023-11-11,1,49.90
E478346-000,2023-11-11,1,19.90
E478652-000,2023-11-11,1,24.90
E481796-000,2023-11-11,1,14.90
E485490-000,2023-11-11,1,14.90
E481994-000,2023-11-11,1,9.90
E474481-000,2023-11-11,1,19.90
E481980-000,2023-11-11,1,9.90
E487564-000,2023-11-11,1,19.90
E482648-000,2023-11-11,1,19.90
E484875-000,2023-11-11,1,49.90
E479229-000,2023-11-11,1,59.90
E480861-000,2023-11-11,1,19.90
E482454-000,2023-11-11,1,29.90
E484063-000,2023-11-11,-2,S$19.90
E485574-000,2023-11-11,1,29.90
E473968-000,2023-11-11,1,14.90
E488733-000,2023-11-11,2,19.90
E488260-000,2023-11-11,1,19.90
E485711-000,2023-11-11,1,14.90
E487505-000,2023-11-11,2,19.90
E488391-000,2023-11-11,1,49.90
E485574-000,2023-11-11,1,29.90
E482880-000,2023-11-11,1,49.90
E473177-000,2023-11-11,1,19.90
E483396-000,2023-11-11,1,14.90
E485223-000,2023-11-11,1,S$29.90
E485667-000,2023-11-11,1,19.90
E480861-000,2023-11-11,1,19.90
E482514-000,2023-11-11,1,14.90
E481796-000,2023-11-11,1,14.90
E479182-000,2023-11-11,-1,19.90
E483508-000,2023-11-11,1,19.90
E485002-000,2023-11-11,1,5.90
E480059-000,2023-11-11,1,3.90
E485557-000,2023-11-11,1,29.90
E482880-000,2023-11-11,-2,49.90
E480966-000,2023-11-11,1,39.90
E483831-000,2023-11-11,1,129.90
E424873-000,2023-11-11,-2,14.90
E479293-000,2023-11-11,-1,49.90
E483836-000,2023-11-11,1,99.90
E480302-000,2023.11.11,1,39.90
E482659-000,2023-11-11,-1,29.90
E482216-000,2023-11-11,1,59.90
E488046-000,2023-11-11,2,19.90
E473968-000,2023-11-11,1,14.90
E485498-000,2023-11-11,1,19.90
E482279-000,2023-11-11,2,59.90
E484783-000,2023-11-11,1,39.90
E480302-000,2023-11-11,3,39.90
E483002-000,2023-11-11,1,39.90
E483127-000,2023-11-11,1,14.90
E486964-000,2023-11-11,1,49.90
E480861-000,2023-11-11,1,19.90
E484854-000,2023-11-11,1,39.90
  E483576-000 ,2023-11-11,1,14.90
E483762-000,2023-11-11,1,129.90
E485002-000,2023-11-11,1,5.90
E483428-000,2023-11-11,1,14.90
E465203-000,2023-11-11,1,29.90
E465734-000,2023-11-11,1,99.90
E484084-000,2023-11-11,1,49.90
E487572-000,2023-11-11,-2,19.90
E481980-000,2023-11-11,1,9.90
E457124-000,2023-11-11,1,19.90
E481412-000,2023-11-11,2,19.90
E484204-000,11/11/2023,1,59.90
E484249-000,Nov-11-2023,1,59.90
E488735-000,2023-11-11,1,19.90
E483762-000,2023-11-11,1,129.90
E484920-000,2023-11-11,1,14.90
E483562-000,2023-11-11,1,49.90
E483127-000,2023-11-11,1,14.90
E480861-000,2023-11-11,1,19.90
E480302-000,2023-11-11,1,39.90
E484934-000,2023-11-11,1,29.90
E480861-000,2023-11-11,1,19.90
E479229-000,2023-11-11,1,59.90
E479182-000,2023-11-11,1,19.90
E485269-000,2023-11-11,1,29.90
E482498-000,2023.11.11,1,39.90
E467322-000,2023-11-11,1,$14.90
E462336-000,2023-11-11,1,49.90
E483327-000,2023-11-11,1,14.90
E479182-000,2023-11-11,1,19.90
E481796-000,2023-11-11,1,14.90
E484186-000,2023-11-11,1,59.90
E482979-000,2023-11-11,1,29.90
E484204-000,2023-11-11,1,59.90
E457267-000,2023-11-11,1,5.90
E465760-000,2023-11-11,2,14.90
E483396-000,11/11/2023,1,14.90
E483416-000,2023-11-11,1,14.90
E479292-000,2023-11-11,1,49.90
E485446-000,2023-11-11,1,29.90
E482880-000,2023-11-11,1,49.90
E482443-000,2023-11-11,-1,49.90
E487668-000,2023-11-11,1,7.90
E456588-000,2023-11-11,3,49.90
E482514-000,2023-11-11,2,14.90
E462191-000,2023-11-11,1,3.90
E481358-000,2023-11-11,1,39.90
E484026-000,2023-11-11,1,49.90
E483041-000,2023-11-11,1,49.90
E484823-000,2023-11-11,1,29.90
E469871-000,2023-11-11,1,59.90
E467322-000,2023-11-11,1,14.90
E483819-000,2023-11-11,1,59.90
E485223-000,2023-11-11,1,29.90
e483819-000,2023-11-11,1,59.90
E481745-001,2023-11-11,1,7.90
E476854-000,2023-11-11,-2,39.90
E482942-000,2023-11-11,1,29.90
E465760-000,2023-11-11,1,14.90
E483819-000,2023-11-11,1,59.90
E480861-000,2023-11-11,1,19.90
E457288-000,2023-11-11,1,5.90
E480893-000,2023-11-11,1,7.90
E484897-000,2023-11-11,1,29.90
E485332-000,2023-11-11,1,S$14.90
E465760-000,2023-11-11,1,14.90
E483762-000,2023-11-11,-2,129.90
E484110-000,2023-11-11,1,29.90
E465491-000,2023-11-11,1,19.90
E483036-000,2023-11-11,1,99.90
E478346-000,,1,19.90
E457288-000,2023-11-11,1,5.90
E475344-000,2023-11-11,2,49.90
E481951-000,2023-11-11,-2,9.90
E480411-000,2023-11-11,1,19.90
E477181-000,2023-11-11,1,39.90
E454312-000,2023-11-11,1,14.90
NEW-12345,2023-11-11,1,7.90
E482454-000,2023-11-11,1,29.90
E484958-000,2023-11-11,1,29.90
E484193-000,2023-11-11,-2,39.90
E482732-000,2023-11-11,1,14.90
E488269-000,2023-11-11,3,19.90
E483562-000,2023-11-11,1,49.90
E484897-000,2023-11-11,1,29.90
E484932-000,2023-11-11,3,29.90
E483521-000,2023-11-11,3,14.90
E481091-000,2023-11-11,1,5.90
E482148-000,2023-11-11,1,14.90
E484875-000,2023-11-11,1,49.90
E482982-000,2023-11-11,1,29.90
E478139-000,2023-11-11,1,24.90
E480800-000,2023-11-11,-2,29.90
E485711-000,2023-11-11,1,14.90
E484798-001,2023-11-11,1,39.90
E482982-000,2023-11-11,1,29.90
E477837-000,2023-11-11,1,49.90
E479229-000,2023-11-11,1,59.90
E486152-000,2023-11-11,-1,19.90
E478009-000,2023-11-11,1,49.90
E480302-000,2023-11-11,1,39.90
E473968-000,2023-11-11,1,14.90
E485711-000,2023-11-11,1,14.90
E441897-000,2023-11-11,1,5.90
E479547-000,2023-11-11,1,5.90
E473944-000,2023-11-11,1,7.90
E464310-000,2023-11-11,1,14.90
E484813-000,2023-11-11,1,59.90
E475344-000,2023-11-11,1,49.90
E484934-000,2023-11-11,-1,29.90
E483924-000,2023-11-11,1,19.90
E485652-000,2023-11-11,1,39.90
E480411-000,2023-11-11,1,19.90
E484246-000,2023-11-11,1,29.90
E484398-000,2023-11-11,1,49.90
E481966-000,2023-11-11,1,12.90
E481091-000,2023-11-11,1,5.90
E482880-000,2023-11-11,1,49.90
E475598-000,2023-11-11,1,฿49.90
E483294-000,2023-11-11,1,29.90
E467322-000,2023-11-11,1,14.90
E456261-000,2023-11-11,3,19.90
E483428-000,2023-11-11,1,14.90
E476997-000,2023-11-11,1,19.90
E471955-000,2023-11-11,1,5.90
E481358-000,2023-11-11,1,39.90
E487505-000,2023-11-11,1,19.90
E485327-000,2023-11-11,1,19.90
E482874-000,2023-11-11,1,59.90
E485750-000,2023-11-11,1,59.90
E475763-000,2023-11-11,1,19.90
E483576-000,2023-11-11,2,14.90
E480302-000,2023-11-11,1,39.90
e483831-000,2023-11-11,1,129.90
E452298-000,2023-11-11,1,29.90
E484932-000,2023-11-11,1,
E486328-000,2023-11-11,1,49.90
E483443-000,2023-11-11,1,29.90
E424873-000,2023-11-11,1,14.90
E484783-000,2023-11-11,1,39.90
E482303-000,2023-11-11,1,29.90
E485008-001,2023-11-11,1,29.90
E483757-000,2023-11-11,1,39.90
E483409-000,2023-11-11,1,14.90
E464310-000,2023-11-11,1,14.90
E481796-000,2023-11-11,1,14.90
E478212-000,2023-11-11,1,9.90
E482732-000,2023-11-11,1,14.90
E484063-000,2023-11-11,1,19.90
E480059-000,2023-11-11,1,3.90
E481630-000,2023-11-11,1,29.90
E485652-000,2023-11-11,1,39.90
E485002-000,2023-11-11,1,5.90
E456588-000,2023-11-11,1,49.90
E483807-000,2023-11-11,2,49.90
E483551-000,2023-11-11,1,39.90
E484110-000,2023-11-11,1,29.90
E487922-000,2023-11-11,1,19.90
E483041-000,2023-11-11,1,49.90
E485002-000,2023-11-11,1,5.90
E475598-000,2023-11-11,1,49.90
E456588-000,2023-11-11,1,49.90
E481980-000,2023-11-11,1,9.90
E483899-000,2023-11-11,1,29.90
E466168-000,2023-11-11,1,19.90
E478652-000,2023-11-11,1,24.90
E487905-000,2023-11-11,1,19.90
E486964-000,2023-11-11,1,49.90
E484508-000,2023-11-11,1,19.90
E483443-000,2023-11-11,1,29.90
E484783-000,2023-11-11,-2,39.90
E479073-000,2023-11-11,2,39.90
E485223-000,2023-11-11,1,29.90
E483443-000,Nov-11-2023,3,29.90
E479229-000,2023-11-11,1,59.90
E482880-000,2023-11-11,1,49.90
E481733-000,2023-11-11,1,49.90
E480971-000,2023-11-11,1,9.90
E441897-000,2023-11-11,1,5.90
E480800-000,2023-11-11,1,29.90
E464284-000,2023-11-11,1,9.90
E483568-000,2023-11-11,1,39.90
E480302-000,2023-11-11,1,39.90
E480302-000,2023-11-11,1,39.90
E482874-000,2023-11-11,1,59.90
E484897-000,2023-11-11,1,29.90
E467483-000,2023-11-11,1,49.90
E481994-000,2023-11-11,1,9.90
,2023-11-11,1,39.90
E480966-000,2023-11-11,1,39.90
E484875-000,2023-11-11,1,49.90
E484783-000,2023.11.11,1,39.90
E481412-000,2023-11-11,1,19.90
E466374-000,2023-11-11,1,19.90
E485711-000,2023-11-11,1,14.90
E479229-000,2023-11-11,1,59.90
E481797-000,2023-11-11,1,14.90
E433776-000,2023-11-11,1,29.90
E483831-000,2023-11-11,1,129.90
E484244-000,2023-11-11,1,39.90
E481638-000,2023-11-11,1,29.90
E483819-000,2023-11-11,1,59.90
E484287-000,2023-11-11,1,19.90
E424873-000,2023-11-11,1,14.90
E482920-000,2023-11-11,3,49.90
E481951-000,2023-11-11,1,9.90
E485005-000,2023-11-11,1,5.90
E475346-000,2023-11-11,1,29.90
E484605-000,2023-11-11,1,29.90
E483757-000,2023-11-11,1,39.90
E473535-000,2023-11-11,1,49.90
E482646-000,2023-11-11,1,
E485005-000,2023-11-11,1,5.90
E483757-000,2023-11-11,1,39.90
e482606-000,2023-11-11,1,3.90
E480411-000,2023-11-11,1,19.90
E475380-000,2023-11-11,3,49.90
E482823-000,2023-11-11,1,39.90
E480411-000,2023-11-11,2,19.90
E482454-000,2023-11-11,1,29.90
E469871-000,2023-11-11,1,59.90
E480302-000,2023-11-11,1,39.90
E476997-000,2023-11-11,1,19.90
E472520-000,2023-11-11,1,19.90
E484897-000,2023-11-11,1,29.90
E485737-000,2023-11-11,1,59.90
E480411-000,2023-11-11,1,19.90
E483002-000,2023-11-11,1,39.90
E468671-000,2023-11-11,1,79.90
E484824-000,2023-11-11,1,19.90
E483831-000,2023-11-11,1,129.90
E481772-001,2023-11-11,1,9.90
E479073-000,2023-11-11,3,39.90
E485005-000,2023-11-11,2,5.90
E483819-000,2023-11-11,1,59.90
E484813-000,,1,59.90
E481412-000,2023-11-11,1,19.90
E483807-000,2023-11-11,1,49.90
E482303-000,2023-11-11,1,29.90
E477074-000,2023-11-11,1,14.90
E481800-000,2023-11-11,1,14.90
E456588-000,2023-11-11,1,49.90
E465193-000,2023-11-11,1,19.90
E457129-000,2023-11-11,1,19.90
E480411-000,2023-11-11,1,19.90
E484505-000,2023-11-11,1,39.90
E481994-000,2023-11-11,1,9.90
E488269-000,2023-11-11,1,19.90
E480411-000,2023-11-11,1,19.90
E483340-000,2023-11-11,1,14.90
E485498-000,2023-11-11,1,19.90
E485455-000,2023-11-11,1,19.90
E484783-000,2023-11-11,1,39.90
E475344-000,2023-11-11,1,49.90
E484932-000,2023-11-11,1,29.90
E465491-000,2023-11-11,1,19.90
E483764-000,2023-11-11,1,49.90
E476997-000,2023-11-11,1,19.90
E485724-000,2023-11-11,1,39.90
E484932-000,2023-11-11,1,29.90
E485446-000,2023-11-11,1,29.90
E481810-000,2023-11-11,1,19.90
E464390-000,2023-11-11,1,14.90
E479597-000,2023-11-11,1,14.90
E465734-000,2023-11-11,1,99.90
E482299-000,2023-11-11,1,19.90
E485574-000,2023-11-11,1,29.90
E487922-000,2023-11-11,1,19.90
E484913-000,2023-11-11,1,49.90
E480971-000,2023-11-11,2,9.90
E482982-000,2023-11-11,1,29.90
E482259-000,2023-11-11,1,29.90
E484605-000,2023-11-11,1,29.90
E480971-000,2023-11-11,1,9.90
E484993-000,2023-11-11,1,19.90
E479547-000,2023-11-11,1,
E482498-000,2023-11-11,1,39.90
E483568-000,2023-11-11,1,39.90
E485446-000,2023-11-11,1,29.90
E479194-000,2023-11-11,1,19.90
E487668-000,2023-11-11,1,7.90
E483831-000,2023-11-11,1,129.90
e481797-000,2023-11-11,1,14.90
E482662-000,2023-11-11,1,29.90
E462191-000,2023-11-11,1,3.90
E479503-000,2023-11-11,1,7.90
E479194-000,2023-11-11,1,19.90
E483924-000,2023-11-11,3,19.90
E485455-000,2023-11-11,1,19.90
E456588-000,2023-11-11,1,49.90
E459568-000,2023-11-11,1,19.90
E483924-000,2023-11-11,1,19.90
E478652-000,2023-11-11,1,24.90
E487908-000,2023-11-11,1,19.90
E483416-000,2023-11-11,1,14.90
E462191-000,2023-11-11,1,3.90
E482085-000,2023-11-11,1,39.90
E483819-000,2023-11-11,1,59.90
E479073-000,2023-11-11,1,39.90
E483762-000,2023-11-11,1,129.90
E479597-000,2023-11-11,1,14.90
E479229-000,2023-11-11,1,59.90
E482514-000,2023-11-11,1,14.90
E481885-000,2023-11-11,1,9.90
E485711-000,2023-11-11,1,14.90
E484249-000,2023-11-11,1,59.90
,2023-11-11,1,39.90
E487922-000,2023-11-11,2,19.90
E484824-000,2023-11-11,1,19.90
E464310-000,2023-11-11,1,14.90
E483443-000,11/11/2023,1,29.90
E479194-000,2023-11-11,1,19.90
E482880-000,2023-11-11,1,49.90
E473177-000,2023-11-11,1,19.90
E484929-001,2023-11-11,1,19.90
E465760-000,2023-11-11,1,14.90
E485322-000,2023-11-11,-2,14.90
E481796-000,2023-11-11,1,14.90
E485300-000,2023-11-11,1,19.90
E484846-000,2023-11-11,1,19.90
E485652-000,2023-11-11,1,39.90
E486964-000,2023-11-11,2,49.90
E481647-000,2023-11-11,1,29.90
E485006-000,2023-11-11,1,5.90
E483521-000,2023-11-11,-1,14.90
E483443-000,2023-11-11,1,29.90
E482880-000,2023-11-11,1,49.90
E484875-000,2023-11-11,1,49.90
E480059-000,2023-11-11,1,3.90
E484934-000,2023-11-11,2,29.90
E488046-000,2023-11-11,1,19.90
E484249-000,2023-11-11,1,59.90
E480411-000,2023-11-11,2,19.90
E479597-000,2023-11-11,1,14.90
E485327-000,2023-11-11,-1,19.90
E485300-000,2023-11-11,1,19.90
E483562-000,2023-11-11,1,49.90
E484932-000,2023-11-11,1,29.90
E488046-000,2023-11-11,1,฿19.90
E460431-000,2023-11-11,1,14.90
E482816-000,2023-11-11,1,29.90
E464284-000,2023-11-11,1,9.90
E487908-000,2023-11-11,1,19.90
E479182-000,2023-11-11,1,19.90
E484073-000,2023-11-11,1,29.90
E485667-000,2023-11-11,1,19.90
E470187-000,2023-11-11,1,39.90
E485300-000,2023-11-11,1,19.90
E481800-000,2023-11-11,1,14.90
E484778-000,2023-11-11,-2,19.90
E459568-000,2023-11-11,1,19.90
E484398-000,2023-11-11,1,49.90
E482979-000,2023-11-11,1,29.90
E476997-000,2023-11-11,1,19.90
E483899-000,2023-11-11,1,29.90
E483523-000,2023-11-11,1,14.90
E478003-000,2023-11-11,1,49.90
E479182-000,2023-11-11,1,19.90
E475344-000,2023-11-11,1,49.90
E472520-000,2023-11-11,1,19.90
E484783-000,2023-11-11,-2,39.90
E481358-000,2023-11-11,1,39.90
E482982-000,2023-11-11,1,29.90
E480411-000,2023-11-11,1,19.90
E461013-000,2023-11-11,1,19.90
E481951-000,2023-11-11,1,9.90
,2023-11-11,1,9.90
E483762-000,2023-11-11,1,129.90
E484958-000,2023-11-11,1,29.90
E484792-000,2023-11-11,1,7.90
E483041-000,2023-11-11,1,49.90
E483461-000,2023-11-11,1,14.90
E482000-000,2023-11-11,1,19.90
E475761-000,2023-11-11,1,19.90
E482045-000,2023-11-11,1,29.90
E484932-000,2023-11-11,1,29.90
E479597-000,2023-11-11,1,14.90
E478307-000,2023-11-11,1,29.90
E483036-000,2023-11-11,1,99.90
E485557-000,2023-11-11,1,29.90
E483340-000,2023-11-11,1,14.90
E465760-000,2023-11-11,1,14.90
E481358-000,2023-11-11,1,39.90
E475598-000,2023-11-11,1,49.90
E484249-000,2023-11-11,1,59.90
E483899-000,2023-11-11,1,29.90
  E483339-000 ,2023-11-11,1,29.90
E471601-000,2023-11-11,1,29.90
E485612-000,2023-11-11,3,29.90
E487668-000,2023-11-11,1,7.90
E483009-000,2023-11-11,1,49.90
E478139-000,2023-11-11,1,24.90
E485455-000,2023-11-11,1,19.90
E483899-000,2023-11-11,1,29.90
E475344-000,2023-11-11,1,49.90
E482273-000,2023-11-11,1,39.90
E483428-000,2023-11-11,1,14.90
E484783-000,2023-11-11,1,39.90
E483042-000,2023-11-11,1,49.90
E467483-000,2023-11-11,2,49.90
E483836-000,2023-11-11,-2,99.90
E483762-000,2023-11-11,1,129.90
E483002-000,2023-11-11,3,39.90
E484246-000,2023-11-11,1,29.90
E485644-000,2023-11-11,1,39.90
e474213-000,2023-11-11,1,7.90
E479229-000,2023-11-11,1,59.90
E472517-000,2023-11-11,1,19.90
E483568-000,2023-11-11,1,39.90
E481782-000,2023-11-11,1,9.90
E483548-000,2023-11-11,1,29.90
E483426-000,2023-11-11,1,14.90
E473945-000,2023-11-11,1,7.90
E486964-000,2023-11-11,1,49.90
E483762-000,2023-11-11,2,129.90
E483896-000,2023-11-11,1,29.90
E483807-000,2023-11-11,1,฿49.90
E473968-000,2023-11-11,1,14.90
E482452-000,2023-11-11,1,19.90
E484824-000,2023-11-11,1,19.90
E483762-000,2023-11-11,1,129.90
  E484186-000 ,2023-11-11,1,59.90
E483762-000,2023-11-11,1,129.90
E484932-000,2023-11-11,1,29.90
E481792-000,2023-11-11,,14.90
E482732-000,2023-11-11,1,14.90
E474213-000,2023-11-11,1,7.90
E484033-000,2023-11-11,1,59.90
E484339-000,2023-11-11,-2,29.90
E484463-000,2023-11-11,1,19.90
E472520-000,2023-11-11,1,19.90
E466374-000,2023-11-11,1,19.90
E485568-000,2023-11-11,3,29.90
E479073-000,2023-11-11,1,39.90
E484605-000,2023-11-11,2,29.90
E481412-000,2023-11-11,1,19.90
E482045-000,2023-11-11,1,29.90
E482942-000,2023-11-11,1,฿29.90
